event_id,user_id,event_timestamp,event_name,amount
3819,935,2025-02-09 13:56:00,signup,
3820,935,2025-02-11 00:56:00,verification_completed,
3821,935,2025-02-12 01:56:00,kyc_submitted,
3822,935,2025-02-14 23:56:00,kyc_approved,
3823,935,2025-02-16 00:56:00,first_deposit,18.7
3824,935,2025-02-19 17:56:00,first_transaction,6.41
3825,935,2025-02-24 17:56:00,repeat_transaction,88.49
3826,935,2025-03-03 17:56:00,repeat_transaction,17.71
3828,935,2025-03-20 17:56:00,repeat_transaction,31.89
3827,935,2025-03-21 17:56:00,repeat_transaction,2.25
3829,936,2025-03-26 04:27:00,signup,
3830,937,2025-01-15 07:22:00,signup,
3831,937,2025-01-16 00:22:00,verification_completed,
3832,937,2025-01-20 04:22:00,first_deposit,67.41
3833,937,2025-01-22 03:22:00,first_transaction,33.24
3834,937,2025-02-06 03:22:00,repeat_transaction,27.07
3835,937,2025-02-17 03:22:00,repeat_transaction,20.19
3836,938,2025-01-14 13:13:00,signup,
3837,938,2025-01-15 02:13:00,verification_completed,
3838,938,2025-01-15 12:13:00,kyc_submitted,
3839,938,2025-01-18 02:13:00,kyc_approved,
3840,938,2025-01-19 03:13:00,first_deposit,65.48
3841,938,2025-01-20 14:13:00,first_transaction,43.81
3842,938,2025-02-13 14:13:00,repeat_transaction,27.46
3843,938,2025-02-21 14:13:00,repeat_transaction,7.85
3844,939,2025-02-11 17:44:00,signup,
3845,939,2025-02-12 18:44:00,verification_completed,
3846,939,2025-02-15 16:44:00,kyc_submitted,
3847,939,2025-02-17 17:44:00,kyc_approved,
3848,939,2025-02-22 13:44:00,first_deposit,26.13
3849,939,2025-02-23 13:44:00,first_transaction,11.57
3851,939,2025-03-01 13:44:00,repeat_transaction,8.59
3852,939,2025-03-06 13:44:00,repeat_transaction,6.21
3850,939,2025-03-16 13:44:00,repeat_transaction,13.36
3853,940,2025-02-15 12:26:00,signup,
3854,940,2025-02-16 09:26:00,verification_completed,
3855,940,2025-02-19 06:26:00,kyc_submitted,
3856,940,2025-02-19 10:26:00,kyc_approved,
3857,941,2025-03-04 18:10:00,signup,
3858,941,2025-03-04 23:10:00,verification_completed,
3859,941,2025-03-05 06:10:00,kyc_submitted,
3860,941,2025-03-06 01:10:00,kyc_approved,
3861,941,2025-03-07 11:10:00,first_deposit,40.84
3862,941,2025-03-08 04:10:00,first_transaction,72.94
3863,941,2025-03-20 04:10:00,repeat_transaction,6.99
3865,941,2025-03-21 04:10:00,repeat_transaction,9.48
3864,941,2025-04-08 04:10:00,repeat_transaction,7.34
3866,942,2025-02-06 19:48:00,signup,
3867,942,2025-02-07 03:48:00,verification_completed,
3868,942,2025-02-08 11:48:00,kyc_submitted,
3869,942,2025-02-11 18:48:00,kyc_approved,
3870,943,2025-03-24 11:09:00,signup,
3871,943,2025-03-24 15:09:00,verification_completed,
3872,943,2025-03-27 04:09:00,kyc_submitted,
3873,943,2025-03-31 02:09:00,kyc_approved,
3874,944,2025-02-12 19:03:00,signup,
3875,945,2025-01-12 22:47:00,signup,
3876,945,2025-01-13 22:47:00,verification_completed,
3877,945,2025-01-15 00:47:00,kyc_submitted,
3878,945,2025-01-15 22:47:00,kyc_approved,
3879,945,2025-01-17 17:47:00,first_deposit,31.57
3880,945,2025-01-18 13:47:00,first_transaction,12.48
3881,945,2025-01-28 13:47:00,repeat_transaction,14.25
3882,946,2025-01-11 05:21:00,signup,
3883,946,2025-01-11 18:21:00,verification_completed,
3884,947,2025-03-29 00:52:00,signup,
3885,947,2025-03-29 15:52:00,verification_completed,
3886,947,2025-04-01 03:52:00,kyc_submitted,
3887,947,2025-04-04 23:52:00,kyc_approved,
3888,947,2025-04-09 04:52:00,first_deposit,60.78
3889,948,2025-01-13 20:13:00,signup,
3890,948,2025-01-14 01:13:00,verification_completed,
3891,948,2025-01-15 07:13:00,kyc_submitted,
3892,948,2025-01-18 10:13:00,kyc_approved,
3893,948,2025-01-19 08:13:00,first_deposit,2.51
3894,948,2025-01-20 19:13:00,first_transaction,54.22
3896,948,2025-01-22 19:13:00,repeat_transaction,4.39
3897,948,2025-01-23 19:13:00,repeat_transaction,6.12
3895,948,2025-02-01 19:13:00,repeat_transaction,4.32
3898,949,2025-03-27 06:48:00,signup,
3899,949,2025-03-27 22:48:00,verification_completed,
3900,950,2025-01-26 05:19:00,signup,
3901,950,2025-01-27 10:19:00,verification_completed,
3902,951,2025-01-09 20:24:00,signup,
3903,951,2025-01-10 03:24:00,verification_completed,
3904,951,2025-01-12 09:24:00,kyc_submitted,
3905,951,2025-01-13 08:24:00,kyc_approved,
3906,952,2025-01-28 11:09:00,signup,
3907,952,2025-01-29 11:09:00,verification_completed,
3908,952,2025-01-30 14:09:00,kyc_submitted,
3909,952,2025-02-02 20:09:00,kyc_approved,
3910,952,2025-02-05 04:09:00,first_deposit,27.17
3911,952,2025-02-05 16:09:00,first_transaction,78.54
3915,952,2025-02-14 16:09:00,repeat_transaction,104.52
3913,952,2025-02-15 16:09:00,repeat_transaction,15.79
3912,952,2025-02-25 16:09:00,repeat_transaction,24.9
3916,952,2025-02-25 16:09:00,repeat_transaction,13.32
3914,952,2025-03-04 16:09:00,repeat_transaction,20.63
3917,953,2025-02-25 15:31:00,signup,
3918,953,2025-02-26 06:31:00,verification_completed,
3919,953,2025-02-27 17:31:00,kyc_submitted,
3920,953,2025-03-03 09:31:00,kyc_approved,
3921,953,2025-03-06 10:31:00,first_deposit,58.46
3922,953,2025-03-09 21:31:00,first_transaction,24.25
3925,953,2025-03-20 21:31:00,repeat_transaction,34.49
3924,953,2025-04-02 21:31:00,repeat_transaction,22.0
3923,953,2025-04-11 21:31:00,repeat_transaction,44.52
3926,954,2025-02-08 18:37:00,signup,
3927,954,2025-02-09 09:37:00,verification_completed,
3928,954,2025-02-09 18:37:00,kyc_submitted,
3929,954,2025-02-12 01:37:00,kyc_approved,
3930,954,2025-02-12 16:37:00,first_deposit,76.42
3931,954,2025-02-15 13:37:00,first_transaction,15.07
3932,954,2025-03-15 13:37:00,repeat_transaction,19.45
3933,955,2025-03-12 03:17:00,signup,
3934,955,2025-03-12 09:17:00,verification_completed,
3935,955,2025-03-14 19:17:00,kyc_submitted,
3936,955,2025-03-15 10:17:00,kyc_approved,
3937,955,2025-03-19 02:17:00,first_deposit,95.91
3938,955,2025-03-22 08:17:00,first_transaction,31.92
3939,955,2025-04-24 08:17:00,repeat_transaction,16.58
3940,956,2025-02-24 22:03:00,signup,
3941,956,2025-02-26 09:03:00,verification_completed,
3942,957,2025-02-06 15:03:00,signup,
3943,957,2025-02-07 17:03:00,verification_completed,
3944,958,2025-02-27 11:19:00,signup,
3945,958,2025-02-27 17:19:00,verification_completed,
3946,958,2025-03-02 14:19:00,kyc_submitted,
3947,958,2025-03-06 00:19:00,kyc_approved,
3948,958,2025-03-10 19:19:00,first_deposit,29.84
3949,958,2025-03-12 18:19:00,first_transaction,12.96
3950,959,2025-03-29 08:14:00,signup,
3951,959,2025-03-29 10:14:00,verification_completed,
3952,959,2025-03-31 11:14:00,kyc_submitted,
3953,959,2025-04-02 04:14:00,kyc_approved,
3954,959,2025-04-06 08:14:00,first_deposit,13.65
3955,959,2025-04-08 23:14:00,first_transaction,52.52
3959,959,2025-04-26 23:14:00,repeat_transaction,14.7
3956,959,2025-04-28 23:14:00,repeat_transaction,30.43
3958,959,2025-05-07 23:14:00,repeat_transaction,19.88
3957,959,2025-05-10 23:14:00,repeat_transaction,26.28
3960,960,2025-02-07 05:22:00,signup,
3961,960,2025-02-08 16:22:00,verification_completed,
3962,960,2025-02-08 19:22:00,kyc_submitted,
3963,960,2025-02-11 22:22:00,kyc_approved,
3964,960,2025-02-15 06:22:00,first_deposit,22.12
3965,960,2025-02-18 08:22:00,first_transaction,18.78
3968,960,2025-02-22 08:22:00,repeat_transaction,25.32
3966,960,2025-03-08 08:22:00,repeat_transaction,57.91
3967,960,2025-03-15 08:22:00,repeat_transaction,18.55
3969,961,2025-01-14 01:45:00,signup,
3970,961,2025-01-14 11:45:00,verification_completed,
3971,961,2025-01-16 18:45:00,kyc_submitted,
3972,961,2025-01-20 03:45:00,kyc_approved,
3973,961,2025-01-22 15:45:00,first_deposit,57.22
3974,962,2025-02-06 20:49:00,signup,
3975,962,2025-02-07 04:49:00,verification_completed,
3976,962,2025-02-09 03:49:00,kyc_submitted,
3977,962,2025-02-11 08:49:00,kyc_approved,
3978,962,2025-02-13 07:49:00,first_deposit,10.68
3979,962,2025-02-14 04:49:00,first_transaction,15.26
3980,962,2025-02-16 04:49:00,repeat_transaction,40.72
3981,963,2025-03-17 17:37:00,signup,
3982,963,2025-03-19 02:37:00,verification_completed,
3983,963,2025-03-19 09:37:00,kyc_submitted,
3984,963,2025-03-19 14:37:00,kyc_approved,
3985,964,2025-01-20 05:44:00,signup,
3986,964,2025-01-21 15:44:00,verification_completed,
3987,964,2025-01-23 21:44:00,kyc_submitted,
3988,965,2025-03-27 08:34:00,signup,
3989,965,2025-03-28 11:34:00,verification_completed,
3990,966,2025-02-22 07:13:00,signup,
3991,966,2025-02-22 11:13:00,verification_completed,
3992,966,2025-02-25 05:13:00,kyc_submitted,
3993,966,2025-02-28 18:13:00,kyc_approved,
3994,966,2025-03-05 07:13:00,first_deposit,34.97
3995,966,2025-03-08 21:13:00,first_transaction,7.8
3998,966,2025-03-10 21:13:00,repeat_transaction,7.28
3996,966,2025-03-22 21:13:00,repeat_transaction,26.55
3997,966,2025-04-10 21:13:00,repeat_transaction,19.22
3999,967,2025-02-24 23:19:00,signup,
4000,967,2025-02-25 08:19:00,verification_completed,
4001,967,2025-02-26 23:19:00,kyc_submitted,
4002,967,2025-03-01 05:19:00,kyc_approved,
4003,967,2025-03-03 16:19:00,first_deposit,16.0
4004,967,2025-03-05 13:19:00,first_transaction,7.47
4005,967,2025-03-20 13:19:00,repeat_transaction,60.2
4010,967,2025-03-20 13:19:00,repeat_transaction,7.36
4009,967,2025-03-21 13:19:00,repeat_transaction,10.45
4006,967,2025-03-22 13:19:00,repeat_transaction,117.91
4007,967,2025-04-05 13:19:00,repeat_transaction,30.76
4008,967,2025-04-05 13:19:00,repeat_transaction,29.97
4011,968,2025-01-29 12:35:00,signup,
4012,968,2025-01-29 21:35:00,verification_completed,
4013,968,2025-01-31 10:35:00,kyc_submitted,
4014,968,2025-02-02 08:35:00,kyc_approved,
4015,968,2025-02-06 20:35:00,first_deposit,16.86
4016,968,2025-02-08 18:35:00,first_transaction,33.12
4017,968,2025-02-15 18:35:00,repeat_transaction,10.56
4018,968,2025-03-03 18:35:00,repeat_transaction,3.07
4019,969,2025-03-24 08:27:00,signup,
4020,969,2025-03-24 14:27:00,verification_completed,
4021,970,2025-01-04 16:28:00,signup,
4022,970,2025-01-05 12:28:00,verification_completed,
4023,970,2025-01-08 04:28:00,kyc_submitted,
4024,970,2025-01-09 23:28:00,kyc_approved,
4025,970,2025-01-13 18:28:00,first_deposit,15.77
4026,970,2025-01-17 01:28:00,first_transaction,11.1
4027,970,2025-02-11 01:28:00,repeat_transaction,33.31
4028,971,2025-01-27 01:39:00,signup,
4029,971,2025-01-27 21:39:00,verification_completed,
4030,971,2025-01-28 05:39:00,kyc_submitted,
4031,971,2025-01-29 09:39:00,kyc_approved,
4032,972,2025-02-07 16:57:00,signup,
4033,972,2025-02-09 01:57:00,verification_completed,
4034,972,2025-02-10 07:57:00,first_deposit,12.36
4035,972,2025-02-11 11:57:00,first_transaction,32.32
4037,972,2025-02-12 11:57:00,repeat_transaction,6.3
4039,972,2025-02-17 11:57:00,repeat_transaction,34.59
4038,972,2025-02-28 11:57:00,repeat_transaction,11.77
4036,972,2025-03-17 11:57:00,repeat_transaction,9.8
4040,973,2025-02-12 19:31:00,signup,
4041,973,2025-02-13 13:31:00,verification_completed,
4042,973,2025-02-15 15:31:00,kyc_submitted,
4043,973,2025-02-18 16:31:00,kyc_approved,
4044,973,2025-02-20 14:31:00,first_deposit,30.58
4045,973,2025-02-24 07:31:00,first_transaction,34.13
4046,973,2025-03-18 07:31:00,repeat_transaction,13.56
4047,973,2025-03-19 07:31:00,repeat_transaction,4.53
4048,974,2025-02-12 01:10:00,signup,
4049,974,2025-02-12 06:10:00,verification_completed,
4050,974,2025-02-12 23:10:00,kyc_submitted,
4051,974,2025-02-15 08:10:00,kyc_approved,
4052,974,2025-02-18 04:10:00,first_deposit,34.87
4053,974,2025-02-22 01:10:00,first_transaction,28.33
4054,974,2025-02-28 01:10:00,repeat_transaction,14.7
4055,975,2025-01-14 02:01:00,signup,
4056,975,2025-01-14 21:01:00,verification_completed,
4057,975,2025-01-15 00:01:00,kyc_submitted,
4058,975,2025-01-17 23:01:00,kyc_approved,
4059,975,2025-01-21 02:01:00,first_deposit,21.79
4060,976,2025-01-21 00:17:00,signup,
4061,977,2025-01-09 20:33:00,signup,
4062,978,2025-02-21 01:14:00,signup,
4063,979,2025-02-01 03:55:00,signup,
4064,979,2025-02-02 13:55:00,verification_completed,
4065,979,2025-02-05 12:55:00,kyc_submitted,
4066,979,2025-02-09 04:55:00,kyc_approved,
4067,979,2025-02-11 00:55:00,first_deposit,65.08
4068,979,2025-02-12 17:55:00,first_transaction,12.94
4069,980,2025-02-20 07:32:00,signup,
4070,980,2025-02-21 07:32:00,verification_completed,
4071,980,2025-02-23 05:32:00,kyc_submitted,
4072,980,2025-02-25 06:32:00,kyc_approved,
4073,980,2025-02-26 05:32:00,first_deposit,30.74
4074,980,2025-03-02 02:32:00,first_transaction,9.58
4076,980,2025-03-07 02:32:00,repeat_transaction,10.91
4075,980,2025-03-08 02:32:00,repeat_transaction,9.71
4077,981,2025-02-23 07:04:00,signup,
4078,981,2025-02-23 08:04:00,verification_completed,
4079,981,2025-02-26 11:04:00,first_deposit,39.49
4080,981,2025-02-28 17:04:00,first_transaction,10.26
4081,981,2025-03-07 17:04:00,repeat_transaction,26.16
4082,982,2025-03-05 18:06:00,signup,
4083,982,2025-03-07 05:06:00,verification_completed,
4084,982,2025-03-07 22:06:00,kyc_submitted,
4085,982,2025-03-09 19:06:00,kyc_approved,
4086,983,2025-02-19 11:29:00,signup,
4087,983,2025-02-20 00:29:00,verification_completed,
4088,983,2025-02-20 15:29:00,kyc_submitted,
4089,983,2025-02-24 02:29:00,kyc_approved,
4090,984,2025-02-28 23:47:00,signup,
4091,984,2025-03-02 04:47:00,verification_completed,
4092,984,2025-03-03 21:47:00,kyc_submitted,
4093,985,2025-02-22 04:44:00,signup,
4094,985,2025-02-23 15:44:00,verification_completed,
4095,986,2025-02-28 15:35:00,signup,
4096,987,2025-02-25 04:42:00,signup,
4097,987,2025-02-25 17:42:00,verification_completed,
4098,987,2025-02-26 11:42:00,kyc_submitted,
4099,987,2025-02-27 22:42:00,kyc_approved,
4100,987,2025-03-04 00:42:00,first_deposit,25.07
4101,987,2025-03-04 17:42:00,first_transaction,25.36
4102,988,2025-01-29 18:52:00,signup,
4103,988,2025-01-30 15:52:00,verification_completed,
4104,989,2025-01-23 10:46:00,signup,
4105,989,2025-01-23 11:46:00,verification_completed,
4106,989,2025-01-24 20:46:00,kyc_submitted,
4107,990,2025-03-12 15:14:00,signup,
4108,990,2025-03-12 20:14:00,verification_completed,
4109,990,2025-03-13 11:14:00,kyc_submitted,
4110,990,2025-03-15 07:14:00,kyc_approved,
4111,990,2025-03-17 10:14:00,first_deposit,9.23
4112,990,2025-03-19 02:14:00,first_transaction,6.55
4113,991,2025-01-31 07:22:00,signup,
4114,991,2025-02-01 00:22:00,verification_completed,
4115,991,2025-02-01 17:22:00,first_deposit,95.28
4116,991,2025-02-05 06:22:00,first_transaction,12.48
4117,992,2025-02-19 08:22:00,signup,
4118,993,2025-01-18 00:43:00,signup,
4119,993,2025-01-19 10:43:00,verification_completed,
4120,994,2025-02-08 19:15:00,signup,
4121,994,2025-02-09 15:15:00,verification_completed,
4122,994,2025-02-10 18:15:00,kyc_submitted,
4123,994,2025-02-13 18:15:00,kyc_approved,
4124,995,2025-02-17 20:23:00,signup,
4125,996,2025-02-26 06:04:00,signup,
4126,996,2025-02-26 19:04:00,verification_completed,
4127,996,2025-02-27 18:04:00,kyc_submitted,
4128,996,2025-03-01 04:04:00,kyc_approved,
4129,997,2025-02-17 23:23:00,signup,
4130,998,2025-02-02 04:03:00,signup,
4131,998,2025-02-03 02:03:00,verification_completed,
4132,998,2025-02-05 06:03:00,kyc_submitted,
4133,998,2025-02-06 08:03:00,kyc_approved,
4134,998,2025-02-08 12:03:00,first_deposit,7.28
4135,998,2025-02-10 15:03:00,first_transaction,14.34
4136,998,2025-03-11 15:03:00,repeat_transaction,5.61
4137,999,2025-03-28 20:28:00,signup,
4138,1000,2025-02-16 19:23:00,signup,
4139,1000,2025-02-18 02:23:00,verification_completed,
4140,1000,2025-02-19 00:23:00,kyc_submitted,
4141,1001,2025-03-14 09:19:00,signup,
4142,1001,2025-03-14 16:19:00,verification_completed,
4143,1001,2025-03-16 21:19:00,kyc_submitted,
4144,1001,2025-03-19 16:19:00,kyc_approved,
4145,1001,2025-03-24 12:19:00,first_deposit,79.45
4146,1001,2025-03-27 03:19:00,first_transaction,7.86
4149,1001,2025-03-28 03:19:00,repeat_transaction,9.45
4147,1001,2025-04-18 03:19:00,repeat_transaction,5.75
4148,1001,2025-04-24 03:19:00,repeat_transaction,7.28
4150,1002,2025-03-08 20:29:00,signup,
4151,1002,2025-03-10 04:29:00,verification_completed,
4152,1003,2025-02-20 16:11:00,signup,
4153,1003,2025-02-21 03:11:00,verification_completed,
4154,1003,2025-02-23 02:11:00,kyc_submitted,
4155,1003,2025-02-24 02:11:00,kyc_approved,
4156,1003,2025-02-25 09:11:00,first_deposit,13.68
4157,1003,2025-02-27 18:11:00,first_transaction,21.82
4160,1003,2025-03-10 18:11:00,repeat_transaction,6.06
4161,1003,2025-03-19 18:11:00,repeat_transaction,31.47
4159,1003,2025-03-25 18:11:00,repeat_transaction,61.68
4158,1003,2025-04-01 18:11:00,repeat_transaction,9.26
4162,1004,2025-03-21 11:34:00,signup,
4163,1004,2025-03-21 23:34:00,verification_completed,
4164,1005,2025-01-12 13:55:00,signup,
4165,1005,2025-01-13 09:55:00,verification_completed,
4166,1005,2025-01-15 04:55:00,kyc_submitted,
4167,1006,2025-03-24 19:56:00,signup,
4168,1006,2025-03-26 06:56:00,verification_completed,
4169,1006,2025-03-28 00:56:00,kyc_submitted,
4170,1006,2025-03-31 15:56:00,kyc_approved,
4171,1007,2025-03-18 18:44:00,signup,
4172,1007,2025-03-19 19:44:00,verification_completed,
4173,1008,2025-02-15 17:13:00,signup,
4174,1008,2025-02-16 19:13:00,verification_completed,
4175,1008,2025-02-17 03:13:00,kyc_submitted,
4176,1008,2025-02-19 17:13:00,kyc_approved,
4177,1009,2025-03-08 12:39:00,signup,
4178,1009,2025-03-09 02:39:00,verification_completed,
4179,1009,2025-03-10 04:39:00,first_deposit,20.59
4180,1009,2025-03-12 03:39:00,first_transaction,12.33
4182,1009,2025-04-01 03:39:00,repeat_transaction,13.23
4183,1009,2025-04-08 03:39:00,repeat_transaction,12.98
4181,1009,2025-04-12 03:39:00,repeat_transaction,47.62
4184,1010,2025-02-16 15:14:00,signup,
4185,1010,2025-02-17 04:14:00,verification_completed,
4186,1010,2025-02-18 09:14:00,kyc_submitted,
4187,1011,2025-01-25 05:27:00,signup,
4188,1012,2025-03-13 00:41:00,signup,
4189,1012,2025-03-13 16:41:00,verification_completed,
4190,1012,2025-03-14 00:41:00,kyc_submitted,
4191,1012,2025-03-16 21:41:00,kyc_approved,
4192,1013,2025-01-23 03:00:00,signup,
4193,1013,2025-01-23 08:00:00,verification_completed,
4194,1013,2025-01-23 19:00:00,kyc_submitted,
4195,1013,2025-01-24 14:00:00,kyc_approved,
4196,1014,2025-01-29 04:03:00,signup,
4197,1014,2025-01-30 07:03:00,verification_completed,
4198,1015,2025-02-16 14:07:00,signup,
4199,1015,2025-02-17 05:07:00,verification_completed,
4200,1015,2025-02-18 18:07:00,kyc_submitted,
4201,1015,2025-02-19 07:07:00,kyc_approved,
4202,1015,2025-02-19 08:07:00,first_deposit,21.47
4203,1015,2025-02-22 20:07:00,first_transaction,57.31
4204,1015,2025-03-25 20:07:00,repeat_transaction,8.58
4205,1016,2025-03-17 22:35:00,signup,
4206,1016,2025-03-18 08:35:00,verification_completed,
4207,1016,2025-03-20 15:35:00,kyc_submitted,
4208,1017,2025-02-04 11:58:00,signup,
4209,1017,2025-02-05 08:58:00,verification_completed,
4210,1017,2025-02-06 09:58:00,kyc_submitted,
4211,1017,2025-02-09 23:58:00,kyc_approved,
4212,1017,2025-02-14 04:58:00,first_deposit,22.67
4213,1017,2025-02-15 23:58:00,first_transaction,20.06
4216,1017,2025-02-19 23:58:00,repeat_transaction,15.22
4215,1017,2025-03-02 23:58:00,repeat_transaction,31.32
4214,1017,2025-03-06 23:58:00,repeat_transaction,9.34
4217,1018,2025-02-14 15:54:00,signup,
4218,1018,2025-02-14 19:54:00,verification_completed,
4219,1018,2025-02-16 00:54:00,kyc_submitted,
4220,1018,2025-02-19 05:54:00,kyc_approved,
4221,1018,2025-02-24 01:54:00,first_deposit,52.76
4222,1018,2025-02-24 23:54:00,first_transaction,27.6
4223,1018,2025-03-14 23:54:00,repeat_transaction,11.88
4224,1019,2025-01-04 06:05:00,signup,
4225,1019,2025-01-05 05:05:00,verification_completed,
4226,1019,2025-01-05 23:05:00,kyc_submitted,
4227,1019,2025-01-08 12:05:00,kyc_approved,
4228,1020,2025-01-11 06:20:00,signup,
4229,1020,2025-01-11 17:20:00,verification_completed,
4230,1020,2025-01-12 01:20:00,kyc_submitted,
4231,1020,2025-01-12 11:20:00,kyc_approved,
4232,1021,2025-01-06 12:39:00,signup,
4233,1021,2025-01-07 00:39:00,verification_completed,
4234,1021,2025-01-07 11:39:00,kyc_submitted,
4235,1022,2025-01-07 22:12:00,signup,
4236,1022,2025-01-08 07:12:00,verification_completed,
4237,1022,2025-01-10 11:12:00,kyc_submitted,
4238,1022,2025-01-11 03:12:00,kyc_approved,
4239,1022,2025-01-14 10:12:00,first_deposit,28.61
4240,1022,2025-01-15 11:12:00,first_transaction,20.41
4241,1022,2025-01-17 11:12:00,repeat_transaction,7.32
4243,1022,2025-01-18 11:12:00,repeat_transaction,14.65
4244,1022,2025-01-29 11:12:00,repeat_transaction,12.21
4245,1022,2025-01-29 11:12:00,repeat_transaction,61.95
4242,1022,2025-02-12 11:12:00,repeat_transaction,60.09
4246,1023,2025-03-20 18:38:00,signup,
4247,1023,2025-03-21 16:38:00,verification_completed,
4248,1023,2025-03-24 11:38:00,kyc_submitted,
4249,1023,2025-03-26 14:38:00,kyc_approved,
4250,1023,2025-03-30 23:38:00,first_deposit,38.26
4251,1023,2025-03-31 01:38:00,first_transaction,35.02
4252,1023,2025-04-08 01:38:00,repeat_transaction,24.04
4253,1024,2025-03-17 22:10:00,signup,
4254,1024,2025-03-19 05:10:00,verification_completed,
4255,1024,2025-03-19 07:10:00,kyc_submitted,
4256,1024,2025-03-21 02:10:00,kyc_approved,
4257,1024,2025-03-24 21:10:00,first_deposit,33.24
4258,1024,2025-03-26 21:10:00,first_transaction,24.56
4260,1024,2025-03-30 21:10:00,repeat_transaction,12.19
4259,1024,2025-04-06 21:10:00,repeat_transaction,7.61
4261,1025,2025-03-15 21:16:00,signup,
4262,1025,2025-03-16 14:16:00,verification_completed,
4263,1025,2025-03-17 04:16:00,kyc_submitted,
4264,1025,2025-03-19 02:16:00,kyc_approved,
4265,1026,2025-01-06 14:46:00,signup,
4266,1026,2025-01-06 20:46:00,verification_completed,
4267,1026,2025-01-08 06:46:00,kyc_submitted,
4268,1026,2025-01-10 12:46:00,kyc_approved,
4269,1026,2025-01-13 09:46:00,first_deposit,87.22
4270,1027,2025-01-07 00:23:00,signup,
4271,1028,2025-01-26 00:37:00,signup,
4272,1028,2025-01-27 03:37:00,verification_completed,
4273,1028,2025-01-29 04:37:00,kyc_submitted,
4274,1029,2025-02-20 06:22:00,signup,
4275,1029,2025-02-20 13:22:00,verification_completed,
4276,1030,2025-01-31 16:11:00,signup,
4277,1031,2025-02-13 16:49:00,signup,
4278,1031,2025-02-13 20:49:00,verification_completed,
4279,1031,2025-02-15 08:49:00,kyc_submitted,
4280,1031,2025-02-17 22:49:00,kyc_approved,
4281,1031,2025-02-18 11:49:00,first_deposit,13.47
4282,1032,2025-01-16 17:04:00,signup,
4283,1032,2025-01-16 21:04:00,verification_completed,
4284,1032,2025-01-17 02:04:00,kyc_submitted,
4285,1032,2025-01-20 17:04:00,kyc_approved,
4286,1032,2025-01-22 02:04:00,first_deposit,112.68
4287,1033,2025-03-07 08:57:00,signup,
4288,1033,2025-03-08 19:57:00,verification_completed,
4289,1034,2025-01-29 23:19:00,signup,
4290,1034,2025-01-30 04:19:00,verification_completed,
4291,1034,2025-01-31 16:19:00,kyc_submitted,
4292,1034,2025-02-02 01:19:00,kyc_approved,
4293,1035,2025-01-06 06:45:00,signup,
4294,1035,2025-01-06 11:45:00,verification_completed,
4295,1035,2025-01-08 00:45:00,kyc_submitted,
4296,1036,2025-03-08 22:17:00,signup,
4297,1036,2025-03-09 11:17:00,verification_completed,
4298,1037,2025-03-23 07:44:00,signup,
4299,1037,2025-03-23 18:44:00,verification_completed,
4300,1037,2025-03-24 08:44:00,kyc_submitted,
4301,1037,2025-03-25 23:44:00,kyc_approved,
4302,1037,2025-03-30 07:44:00,first_deposit,18.25
4303,1037,2025-04-01 18:44:00,first_transaction,26.54
4304,1037,2025-05-01 18:44:00,repeat_transaction,5.86
4305,1038,2025-01-02 03:42:00,signup,
4306,1039,2025-02-09 14:10:00,signup,
4307,1040,2025-03-16 23:27:00,signup,
4308,1040,2025-03-17 09:27:00,verification_completed,
4309,1040,2025-03-18 09:27:00,kyc_submitted,
4310,1040,2025-03-20 03:27:00,kyc_approved,
4311,1041,2025-03-05 06:41:00,signup,
4312,1041,2025-03-05 22:41:00,verification_completed,
4313,1041,2025-03-08 03:41:00,kyc_submitted,
4314,1041,2025-03-09 12:41:00,kyc_approved,
4315,1041,2025-03-13 16:41:00,first_deposit,24.77
4316,1041,2025-03-16 06:41:00,first_transaction,59.08
4318,1041,2025-03-25 06:41:00,repeat_transaction,20.06
4317,1041,2025-04-06 06:41:00,repeat_transaction,6.6
4319,1042,2025-03-19 18:54:00,signup,
4320,1042,2025-03-19 22:54:00,verification_completed,
4321,1042,2025-03-23 18:54:00,first_deposit,23.73
4322,1043,2025-02-07 14:49:00,signup,
4323,1043,2025-02-07 23:49:00,verification_completed,
4324,1043,2025-02-11 16:49:00,first_deposit,41.16
4325,1044,2025-02-03 16:26:00,signup,
4326,1045,2025-03-05 07:15:00,signup,
4327,1045,2025-03-06 07:15:00,verification_completed,
4328,1046,2025-01-14 07:15:00,signup,
4329,1046,2025-01-14 21:15:00,verification_completed,
4330,1046,2025-01-16 05:15:00,kyc_submitted,
4331,1046,2025-01-17 13:15:00,kyc_approved,
4332,1046,2025-01-21 09:15:00,first_deposit,58.04
4333,1046,2025-01-21 19:15:00,first_transaction,57.61
4334,1046,2025-01-24 19:15:00,repeat_transaction,15.08
4335,1047,2025-01-22 03:14:00,signup,
4336,1047,2025-01-22 19:14:00,verification_completed,
4337,1047,2025-01-23 13:14:00,kyc_submitted,
4338,1047,2025-01-24 10:14:00,kyc_approved,
4339,1047,2025-01-26 16:14:00,first_deposit,35.03
4340,1047,2025-01-27 21:14:00,first_transaction,39.6
4341,1047,2025-02-02 21:14:00,repeat_transaction,34.25
4344,1047,2025-02-08 21:14:00,repeat_transaction,4.6
4342,1047,2025-02-18 21:14:00,repeat_transaction,11.62
4343,1047,2025-02-26 21:14:00,repeat_transaction,32.48
